total_trades,winning_trades,losing_trades,win_rate,avg_win,avg_loss,profit_factor,total_pnl,total_return,max_drawdown,sharpe_ratio,final_equity,strategy_name
35,17,18,0.4857142857142857,2044.0892438091812,1508.0680371083517,1.3554356922308521,7604.292476805747,0.07604292476805748,-0.1602325490674638,0.30396298492795787,107604.29247680579,趋势跟踪 (海龟)
8,1,7,0.125,88150.70405162635,1351.8645098125412,65.20675956191049,78687.65248293855,0.7868765248293854,-0.14045640277265847,0.9562991864439727,178687.65248293855,123/2B 反转
1,1,0,1.0,1675.7279432829798,0.0,inf,1675.7279432829798,0.0167572794328298,0.0,0.4797259491640722,101675.72794328298,支撑阻力
5,3,2,0.6,16542.209463283452,5365.467557930118,3.0830881530229735,38895.693273990124,0.38895693273990123,-0.15859317953887037,0.8046722977326136,138895.69327399012,形态交易
10,5,5,0.5,5755.834950977481,1361.5359869675426,4.227457082347904,21971.494820049687,0.21971494820049686,-0.07904896238640804,0.8298543859837916,121971.4948200497,均线交叉
40,25,15,0.625,1160.0869474119559,656.5826692627564,1.7668558762212823,19153.433646357553,0.19153433646357554,-0.0906151880272437,0.7413582884988096,119153.43364635762,波动率突破
45,24,21,0.5333333333333333,1336.5549270810714,1196.7506575342854,1.1168198811227983,6945.554441725722,0.06945554441725722,-0.1152581912466996,0.26607979214356076,106945.55444172576,布林带
92,54,38,0.5869565217391305,749.4886207067937,811.5861681083944,0.9234861930356272,9632.11113004785,0.09632111130047849,-0.08395164330453032,0.37978169339810575,109632.11113004788,RSI
13,8,5,0.6153846153846154,2248.237827235982,1961.2474879264714,1.1463305070248584,8179.665178255499,0.08179665178255499,-0.08669916901706946,0.39132633643439835,108179.66517825556,突破策略
